id;duration_ms;name;artist_display_name;album_display_name;isrc
74238941;199787;破例;鄭秀文;Listen to Sammi;HKI499918109
74238947;215080;環遊世界;鄭秀文;Listen to Sammi;HKI499918110
74238969;239840;"真命天子 (""寵物情緣""主題曲)";鄭秀文;Listen to Sammi;HKI499918111
74238985;235467;最重要的人;鄭秀文;Listen to Sammi;HKI499918112
74239489;208000;天長地久;周啟生;My Lovely Legend: Dominic Chow;HKI498935101
74239544;209827;午夜突破;周啟生;My Lovely Legend: Dominic Chow;HKI498935208
74239569;204333;喜歡嗎;周啟生;My Lovely Legend: Dominic Chow;HKI499135108
74239583;279000;淺草妖姬;周啟生;My Lovely Legend: Dominic Chow;HKI498935201
74239715;269000;化蝶;周啟生;My Lovely Legend: Dominic Chow;HKI499135101
74239801;206507;獨醉之後;周啟生;My Lovely Legend: Dominic Chow;HKI498735101
74239808;259827;Anna;周啟生;My Lovely Legend: Dominic Chow;HKI498735102
74239818;260173;妳在何方;周啟生;My Lovely Legend: Dominic Chow;HKI498735103
74239871;300000;隨便吧;周啟生;My Lovely Legend: Dominic Chow;HKI498735104
74239959;249000;不可思議;周啟生;My Lovely Legend: Dominic Chow;HKI498735105
74240025;254493;眼睛;周啟生;My Lovely Legend: Dominic Chow;HKI498735106
74240033;237667;捨不得你;周啟生;My Lovely Legend: Dominic Chow;HKI498735107
74240041;220840;凶戀;周啟生;My Lovely Legend: Dominic Chow;HKI498735108
74240050;217827;Why Why Why;周啟生;My Lovely Legend: Dominic Chow;HKI498735109
74240058;237667;長得很;周啟生;My Lovely Legend: Dominic Chow;HKI498735110
74240092;302000;漫長路;周啟生;My Lovely Legend: Dominic Chow;HKI498935102
74240156;230493;又是下雨天;周啟生;My Lovely Legend: Dominic Chow;HKI498935103
74240166;248667;站別;周啟生;My Lovely Legend: Dominic Chow;HKI498935104
74240172;360333;The Model;周啟生;My Lovely Legend: Dominic Chow;HKI498935105
74240205;225173;午夜天使;周啟生;My Lovely Legend: Dominic Chow;HKI498935106
74240215;243827;迷惑;周啟生;My Lovely Legend: Dominic Chow;HKI498935107
74240225;226000;溫馨的刺針;周啟生;My Lovely Legend: Dominic Chow;HKI498935108
74240233;173173;時光配件;周啟生;My Lovely Legend: Dominic Chow;HKI498935109
74240237;170333;不顧一切;周啟生;My Lovely Legend: Dominic Chow;HKI498935110
74240247;217827;離鄉別井;周啟生;My Lovely Legend: Dominic Chow;HKI498935205
74240291;261507;躲藏的眼睛;周啟生;My Lovely Legend: Dominic Chow;HKI498935204
74240301;255667;習慣與你一起;周啟生;My Lovely Legend: Dominic Chow;HKI498935207
74240310;170000;I Love You So;周啟生;My Lovely Legend: Dominic Chow;HKI498935209
74240315;224333;不能替代你;周啟生;My Lovely Legend: Dominic Chow;HKI498935212
74240322;209667;天使魔鬼混合體;周啟生;My Lovely Legend: Dominic Chow;HKI498935213
74244767;212493;我終於傷心夠;李偉菘;傷心 - EP;HKI499719101
74244788;283173;在我身旁;Sally Yeh and Lee Wei Shiong;傷心 - EP;HKI499603106
74244793;104933;尾崎 豊;ガガガSP;GAGAGA SP;JPA960591052
74244845;289878;等到花兒也謝了;李偉菘;傷心 - EP;HKI499719103
74244962;286667;Stay vs. 走;李偉菘;傷心 - EP;HKI499719104
74244982;199827;我的隨想曲;李偉菘;傷心 - EP;HKI499719105
74245004;214667;我終於傷心夠;李偉菘;傷心 - EP;HKI499719106
74249003;229400;Hold On I'm Coming;Coo Doo's;CooDoo's;JPA960591273
74249074;284493;青二才;Coo Doo's;CooDoo's;JPA960591274
74249251;289907;プレゼント;Coo Doo's;CooDoo's;JPA960591275
74250072;252000;7777;Coo Doo's;CooDoo's;JPA960591280
74250924;395013;這一個夜;林子祥;Live Contact Lam 2001;HKI490204101
74250992;194000;紅日我愛你;林子祥;Live Contact Lam 2001;HKI490204102
74251002;365013;成吉思汗;林子祥;Live Contact Lam 2001;HKI490204103
74251048;264813;誰能明白我;林子祥;Live Contact Lam 2001;HKI490204104
74251066;227813;追憶;林子祥;Live Contact Lam 2001;HKI490204105
74251095;188840;澤田研二;林子祥;Live Contact Lam 2001;HKI490204106
74251110;203867;莫再悲;林子祥;Live Contact Lam 2001;HKI490204107
74251155;333587;每一個晚上;林子祥;Live Contact Lam 2001;HKI490204108
74251200;243893;決定;林子祥;Live Contact Lam 2001;HKI490204109
74251217;316933;似夢迷離;林子祥;Live Contact Lam 2001;HKI490204110
74251235;227960;仍然記得個一次;林子祥;Live Contact Lam 2001;HKI490204111
74251253;288960;愛情故事;林子祥;Live Contact Lam 2001;HKI490204112
74251309;192680;數字人生;林子祥;Live Contact Lam 2001;HKI490204113
74251340;261413;千枝針刺在心;林子祥;Live Contact Lam 2001;HKI490204114
74251363;226107;我要走天涯;林子祥;Live Contact Lam 2001;HKI490204115
74251421;381173;敢愛敢做;林子祥;Live Contact Lam 2001;HKI490204116
74251480;189867;一個人;林子祥;Live Contact Lam 2001;HKI490204117
74251507;191480;在水中央;林子祥;Live Contact Lam 2001;HKI490204118
74251606;344813;Medley: 美麗小姑娘/世運在莫斯科/阿里爸爸;林子祥;Live Contact Lam 2001;HKI490204119
74251627;228373;活色生香;林子祥;Live Contact Lam 2001;HKI490204120
74251644;270600;Medley: 從今失去她/最愛是誰;林子祥;Live Contact Lam 2001;HKI490204121
74251664;264427;千億個夜晚;林子祥;Live Contact Lam 2001;HKI490204122
74251696;305293;萬里天風伴我飛;林子祥;Live Contact Lam 2001;HKI490204123
74251732;182440;男兒當自強;林子祥;Live Contact Lam 2001;HKI490204124
74251781;358333;分分鐘需要你;林子祥;Live Contact Lam 2001;HKI490204125
74251794;160680;抉擇;林子祥;Live Contact Lam 2001;HKI490204126
74251808;233200;邁步向前;林子祥;Live Contact Lam 2001;HKI490204127
74251844;246840;Medley: 真的漢子/大丈夫;林子祥;Live Contact Lam 2001;HKI490204128
74251899;232160;花街70號;林子祥;Live Contact Lam 2001;HKI490204129
74251948;162973;投降吧;林子祥;Live Contact Lam 2001;HKI490204130
74251977;210240;海市蜃樓;林子祥;Live Contact Lam 2001;HKI490204131
74251996;339480;只有夢長;林子祥;Live Contact Lam 2001;HKI490204132
74294237;133227;Music Recurrence;INNER SCIENCE;Material;JPB470580001
74294370;178840;Roaf;INNER SCIENCE;Material;JPB470580002
74294522;372333;Urbanlight Obscure;INNER SCIENCE;Material;JPB470580003
74294772;254493;Squcing Lane;INNER SCIENCE;Material;JPB470580004
74294983;131773;Simply Rabid;INNER SCIENCE;Material;JPB470580005
74295019;188560;Ealrb;INNER SCIENCE;Material;JPB470580006
74295076;100200;Refuel & Design;INNER SCIENCE;Material;JPB470580007
74295162;53400;Stem An;INNER SCIENCE;Material;JPB470580008
74295284;296133;Bloom;INNER SCIENCE;Material;JPB470580009
74295635;261573;Under Pinning;INNER SCIENCE;Material;JPB470580010
74295865;55600;Recollection;INNER SCIENCE;Material;JPB470580011
74295884;346093;Twilight Appears;INNER SCIENCE;Material;JPB470580012
74296073;103440;Plactation;INNER SCIENCE;Material;JPB470580013
74296163;396600;Recall Foeiding;INNER SCIENCE;Material;JPB470580014
74296536;412933;Sign;INNER SCIENCE;Material;JPB470580015
74334397;87133;ONLY YOU;メガマサヒデ;First year of Nippon Rock;JPA960591215
74340227;307227;Room;SLY TRIBES;Room;JPRS00400310
74340335;321373;Don't Close Your Eyes;SLY TRIBES;Room;JPRS00400330
74340441;263667;Keys;SLY TRIBES;Room;JPRS00400350
74340495;276373;Any;SLY TRIBES;Room;JPRS00400360
74362209;223493;犬のお願い;three tight b;犬のお願い - EP;JPPO00514560
74362217;354847;なにをするために この世界に 生まれてきたんだろう;three tight b;犬のお願い - EP;JPPO00514570
74362222;221773;犬のお願い (インストゥルメンタル);three tight b;犬のお願い - EP;JPPO00514569
74362226;354933;なにをするために この世界に 生まれてきたんだろう (インストゥルメンタル);three tight b;犬のお願い - EP;JPPO00514579
74393140;84067;A Short Visit;Okada Taxi;WISE RETROGRESSION;JPA790500691
74393188;406867;Tell Her... Feat. Kim Hill;Okada Taxi;WISE RETROGRESSION;JPA790500692
74393319;357107;Blank In a Term;Okada Taxi;WISE RETROGRESSION;JPA790500693
74393519;404760;Season 2 Season Feat. Abdul Shyllon & Mark de Clive-Lowe;Okada Taxi;WISE RETROGRESSION;JPA790500694
74393612;264333;The Cosmos;Okada Taxi;WISE RETROGRESSION;JPA790500695
74393779;329573;Come and Live With Me Feat. Monique Bingham;Okada Taxi;WISE RETROGRESSION;JPA790500696
74393946;316760;Like a Dolphin Free Form;Okada Taxi;WISE RETROGRESSION;JPA790500697
74394071;333200;The Age of Aquarius Feat. Rich Medina;Okada Taxi;WISE RETROGRESSION;JPA790500698
74394234;309467;Retrogression Breaks;Okada Taxi;WISE RETROGRESSION;JPA790500699
74394289;333947;Sunshine;Okada Taxi;WISE RETROGRESSION;JPA790500700
74395656;34933;Number.1;けちゃっぷmania;...Just In Lust;JPA790500628
74395708;124627;Always Great Days;けちゃっぷmania;...Just In Lust;JPA790500629
74395736;151840;The Thing Supporting Me!!!;けちゃっぷmania;...Just In Lust;JPA790500630
74395790;109360;Turning Point;けちゃっぷmania;...Just In Lust;JPA790500631
74395845;75000;Bicycle;けちゃっぷmania;...Just In Lust;JPA790500632
74395863;122133;Dear Duddy;けちゃっぷmania;...Just In Lust;JPA790500633
74395945;122307;Distant Sky;けちゃっぷmania;...Just In Lust;JPA790500634
74395961;104827;姫の想い;けちゃっぷmania;...Just In Lust;JPA790500635
74404025;374347;Small Ship;Yossy Little Noise Weaver;Precious Feel;JPA790500620
74404342;298973;9 Planets;Yossy Little Noise Weaver;Precious Feel;JPA790500621
74404608;286693;Seahorses Dance;Yossy Little Noise Weaver;Precious Feel;JPA790500622
74404857;205147;Ill Wind;Yossy Little Noise Weaver;Precious Feel;JPA790500623
74405013;255627;Coral Garden;Yossy Little Noise Weaver;Precious Feel;JPA790500624
74405226;323613;Krishna;Yossy Little Noise Weaver;Precious Feel;JPA790500625
74405410;211453;Useless Landscape;Yossy Little Noise Weaver;Precious Feel;JPA790500626
74405556;418573;Drape Music;Yossy Little Noise Weaver;Precious Feel;JPA790500627
74407419;169360;How Come;The Pogues;Pogue Mahone;GBAHT0108655
74407433;198920;Living In a World Without Her;The Pogues;Pogue Mahone;GBAHT0108656
74407463;192866;When the Ship Comes In;The Pogues;Pogue Mahone;GBAHT0108657
74407482;246787;Anniversary;The Pogues;Pogue Mahone;GBAHT0108658
74407523;114080;Amadie;The Pogues;Pogue Mahone;GBAHT0108659
74407530;272106;Love You 'Till the End;The Pogues;Pogue Mahone;GBAHT0108660
74407547;158493;Bright Lights;The Pogues;Pogue Mahone;GBAHT0108661
74407559;230707;Oretown;The Pogues;Pogue Mahone;GBAHT0108662
74407578;210226;Pont Mirabeau;The Pogues;Pogue Mahone;GBAHT0108663
74407593;212960;Tosspint;The Pogues;Pogue Mahone;GBAHT0108664
74407605;193440;Four O'Clock In the Morning;The Pogues;Pogue Mahone;GBAHT0108665
74407617;230187;Where That Love's Been Gone;The Pogues;Pogue Mahone;GBAHT0108666
74407634;198667;The Sun and the Moon;The Pogues;Pogue Mahone;GBAHT0108667
74407660;177467;Eyes of an Angel;The Pogues;Pogue Mahone;GBAHT9500368
74407670;235973;Love You 'Till the End (Unreleased Version);The Pogues;Pogue Mahone;GBAHT9500360
74428991;187613;恋のマジック・ドライヴィン;ザ・マックショウ;Magic Drive - In of Love;JPA790500844
74429053;186453;恋におちたら;ザ・マックショウ;Magic Drive - In of Love;JPA790500845
74429135;136773;恋のジュークボックス;ザ・マックショウ;Magic Drive - In of Love;JPA790500846
74429163;195400;恋する涙;ザ・マックショウ;Magic Drive - In of Love;JPA790500847
74430437;279093;Wel'come (汚れなき人へ);横道坊主;Breathe;JPKT09703002
74430441;258400;瞳は壊れそうだ;横道坊主;Breathe;JPKT09703003
74430445;317133;啾啾 -しゅうしゅう-;横道坊主;Breathe;JPKT09703004
74430456;263653;ギリギリ;横道坊主;Breathe;JPKT09703006
74430460;260933;単車にのって;横道坊主;Breathe;JPKT09703007
74430464;288200;どうせ同じ一日なら やっぱ笑って過ごしてえ;横道坊主;Breathe;JPKT09703008
74430468;270200;Hero?;横道坊主;Breathe;JPKT09703009
74430476;398893;Risk;横道坊主;Breathe;JPKT09703010
74430480;339000;開発の名の下に;横道坊主;Breathe;JPKT09703011
74430484;363840;Who Is...;横道坊主;Breathe;JPKT09703012
74430893;185200;SORE JAA Bye Bye;Surface;Surface;JPPH09800601
74430898;195960;SAA;Surface;Surface;JPPH09802960
74430903;225107;GOHOUBI;Surface;Surface;JPKT00103402
74430908;204893;KARAPPO NO KIMOCHI;Surface;Surface;JPPH09803930
74430915;272400;Switch;Surface;Surface;JPPH00000420
74430921;252573;RASHISA RASHIKU;Surface;Surface;JPKT00103405
74430934;280840;KIMONO KOEDE KIMINO SUBETEDE;Surface;Surface;JPPH09902290
74430939;289427;As Ever;Surface;Surface;JPKT00128101
74430944;213307;NANISHITENNO;Surface;Surface;JPPH09803660
74430951;165627;NAA NAA;Surface;Surface;JPPH00000460
74430963;218173;Going My Uee;Surface;Surface;JPPH00000210
74430968;188067;.5 (Half);Surface;Surface;JPKT00100301
74430974;297267;SONO SAKINI ARUMONO;Surface;Surface;JPKT00142301
74430979;226160;Dilemma;Surface;Surface;JPPH09801990
74430984;317200;Alibi;Surface;Surface;JPKT00109501
74431408;307547;恋の行方;Hideaki Tokunaga;シングルコレクション (1992-1997);JPKT00203460
74431421;371120;僕のそばに;Hideaki Tokunaga;シングルコレクション (1992-1997);JPKT00203500
74431429;358480;未来飛行;Hideaki Tokunaga;シングルコレクション (1992-1997);JPKT00203580
74431432;288680;Rough Diamond;Hideaki Tokunaga;シングルコレクション (1992-1997);JPKT00203740
74431460;300840;今はさよならだけを言うけど;Hideaki Tokunaga;シングルコレクション (1992-1997);JPKT00203800
74431528;356507;未来飛行;Hideaki Tokunaga;太陽の少年;JPKT00203580
74431566;339573;君と僕の声で;Hideaki Tokunaga;太陽の少年;JPKT00203610
74431576;295667;Rosary;Hideaki Tokunaga;太陽の少年;JPKT00203640
74431582;281667;太陽の少年;Hideaki Tokunaga;太陽の少年;JPKT00203660
74431585;336600;永遠の果てに;Hideaki Tokunaga;太陽の少年;JPKT00203670
74431971;196800;Cucumber!;Cymbals;Neat, or Cymbal!;JPA960590242
74432045;178133;Happy Knight, Shiny Child;Cymbals;Neat, or Cymbal!;JPA960590243
74432100;189467;Monday Morning Blues;Cymbals;Neat, or Cymbal!;JPA960590244
74432165;171990;My Patric;Cymbals;Neat, or Cymbal!;JPA960590245
74432219;99400;Cycling Song;Cymbals;Neat, or Cymbal!;JPA960590246
74432236;287373;I'm a Believer;Cymbals;Neat, or Cymbal!;JPA960590247
74432340;50600;Cymbal Strut;Cymbals;Neat, or Cymbal!;JPA960590248
74432795;174573;Hour Our Hour;Cymbals;Missile & Chocolate;JPA960590293
74432867;160133;Missile Song;Cymbals;Missile & Chocolate;JPA960590294
74432901;237373;April Thief Man〜あいつは4月泥棒〜;Cymbals;Missile & Chocolate;JPA960590295
74432969;140053;Little Billy;Cymbals;Missile & Chocolate;JPA960590296
74433042;79507;"さかあがり〜""Toothache and Chocolate""〜";Cymbals;Missile & Chocolate;JPA960590297
74433060;254053;My Brave Face;Cymbals;Missile & Chocolate;JPA960590298
74433134;235693;Winter Day Song〜彼の冬・彼女の冬〜;Cymbals;Missile & Chocolate;JPA960590299
74436804;250640;調律;Sugar Mama;Red shoo's dance's;JPA960590904
74442794;240293;Play Our Love's Theme;Toki Asako;Love's Theme;JPA960510001
74442830;226707;She Don't Use Jelly;Toki Asako;Love's Theme;JPA960510002
74442870;210000;(Waitin' for A) Happy Ending;Toki Asako;Love's Theme;JPA960510003
74442914;194652;Beauty In a Beast;Keito Blow;Beauty In A Beast;JPA960510004
74442934;221200;Trouble;Keito Blow;Beauty In A Beast;JPA960510005
74442953;297200;I Love You Smile;Keito Blow;Beauty In A Beast;JPA960510006
74443619;275440;Keep On Steppin' (Featuring MINMI);MINMI;Urban Soul Oddesey;JPA960510009
74444623;272800;Soul Odyssey (Featuring Keito Blow);Keito Blow;Urban Soul Oddesey;JPA960510011
74445229;434707;Rainy Afternoon (Featuring 山本領平);山本領平;Urban Soul Oddesey;JPA960510017
74449727;285000;夏よ来い;cinnabom;in the garden;JPB290501601
74449767;206000;As Your Girl;cinnabom;in the garden;JPB290501602
74449789;275013;かなた;cinnabom;in the garden;JPB290501603
74449810;265013;Juras;cinnabom;in the garden;JPB290501604
74449825;221000;永遠の星;cinnabom;in the garden;JPB290501605
74449857;188000;Marcha Da Quarta Feira de Cinzas;cinnabom;in the garden;JPB290501606
74449877;246000;Dry Fruit;cinnabom;in the garden;JPB290501607
74449889;137000;Maio;cinnabom;in the garden;JPB290501608
74449895;272013;海へ;cinnabom;in the garden;JPB290501609
74449912;293227;おやすみ;cinnabom;in the garden;JPB290501610
74450621;324187;Bloom;松本英明;Melody - EP;JPB250500006
74451323;265333;Night People;LITTLE CREATURES;Night People;JPB430500025
74451387;265827;Turquoise Sea;LITTLE CREATURES;Night People;JPB430500026
74451423;226440;Stealthily;LITTLE CREATURES;Night People;JPB430500027
74451470;188427;Lady Bug;LITTLE CREATURES;Night People;JPB430500028
74451503;302173;Four In the Morning;LITTLE CREATURES;Night People;JPB430500029
74451580;249933;Eight Bites;LITTLE CREATURES;Night People;JPB430500030
74451622;243400;Oblivion;LITTLE CREATURES;Night People;JPB430500031
74451692;233827;Sun Dance Round the Tree;LITTLE CREATURES;Night People;JPB430500032
74451748;327067;Shadow Pictures;LITTLE CREATURES;Night People;JPB430500033
74451795;263933;Morning People;LITTLE CREATURES;Night People;JPB430500034
74455218;127560;Cream Dream;うつみようこ;Yokoloco;JPB450500266
74455245;101773;Ooh Baby;うつみようこ;Yokoloco;JPB450500267
74455277;93960;Cutdown;うつみようこ;Yokoloco;JPB450500268
74455311;102800;Revolt;うつみようこ;Yokoloco;JPB450500269
74455325;137867;Curtain Call;うつみようこ;Yokoloco;JPB450500270
74455361;120232;Baby Culture;うつみようこ;Yokoloco;JPB450500271
74455394;164667;Hear;うつみようこ;Yokoloco;JPB450500272
74455402;154267;Neji;うつみようこ;Yokoloco;JPB450500273
74455433;123400;Bye Bye;うつみようこ;Yokoloco;JPB450500274
74455500;175200;Happi;うつみようこ;Yokoloco;JPB450500275
74455526;142360;Better Days Ahead;うつみようこ;Yokoloco;JPB450500276
74455560;216733;Coffin Car;うつみようこ;Yokoloco;JPB450500277
74455604;150373;Your Love;うつみようこ;Yokoloco;JPB450500278
74455636;231867;Rockin';うつみようこ;Yokoloco;JPB450500279
74455677;170360;I Do;うつみようこ;Yokoloco;JPB450500280
74456036;42667;Zazen Bo;Zazen Boys;ZAZEN BOYS II;JPA790500929
74456060;233000;Crazy Days Crazy Feeling;Zazen Boys;ZAZEN BOYS II;JPA790500930
74456114;151800;No Time;Zazen Boys;ZAZEN BOYS II;JPA790500931
74456143;185760;安眠棒;Zazen Boys;ZAZEN BOYS II;JPA790500932
74456209;182333;You Make Me Feel So Bad;Zazen Boys;ZAZEN BOYS II;JPA790500933
74456251;154707;Cold Beat;Zazen Boys;ZAZEN BOYS II;JPA790500934
74456303;194733;黒い下着;Zazen Boys;ZAZEN BOYS II;JPA790500935
74456365;202227;Harahetta;Zazen Boys;ZAZEN BOYS II;JPA790500936
74456421;119040;Zazen Bo II;Zazen Boys;ZAZEN BOYS II;JPA790500937
74456448;197627;最前線;Zazen Boys;ZAZEN BOYS II;JPA790500938
74456486;210467;Sekarasika;Zazen Boys;ZAZEN BOYS II;JPA790500939
74456539;181573;Daigakusei;Zazen Boys;ZAZEN BOYS II;JPA790500940
74456582;228760;Chie Chan's Landscape;Zazen Boys;ZAZEN BOYS II;JPA790500941
